id	filename	md5	size	state
09dc836a-a1f7-4a23-a4e5-f3bba85f4d7e	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_F05_517810.grch38.seg.v2.txt	a7e9a2e1a5ea0bd945c6006d67d47c12	93612	released
5cfcb6f0-ec0a-42da-9c9e-38c36ad0ebbc	5cfcb6f0-ec0a-42da-9c9e-38c36ad0ebbc.vep.vcf.gz	5eded46102dd70dfc9fcc9029c120a63	315969	released
61a328b9-bac1-49e9-8fe4-9a723260bc16	TCGA-GBM.d9f83ed0-97a4-4dc8-93ce-637f1c6219e0.ascat2.allelic_specific.seg.txt	f6348f48096112d9953bd23f7813c1cd	7112	released
47b7503e-2246-4f05-9a13-66db494b75b8	C484.TCGA-06-0744-01A-01D-1492-08.4_gdc_realn.bam	520f636d72dfab511f8427d0a7598159	16351623199	released
8a085113-a089-46b0-a8f9-95b69d7ba9fb	TCGA-32-1979-01A-01-TS1.30225537-c4cb-44a6-bd2f-18dc442c4cc5.svs	43d16e7a31ac1ac18ac49cf54d65a4d8	101107361	released
d46c6484-b96f-476f-b17a-d838f22d6a4b	TCGA-06-0139-01B-05-BS5.decabef1-e45b-4477-85cc-8a01e89a7c2f.svs	70625eeb67efebf339fe6269749848a0	120006031	released
350e692c-9f14-41b3-ad2b-fa99adee3f49	350e692c-9f14-41b3-ad2b-fa99adee3f49.vep.vcf.gz	a3745fe64643c21e996aef5a0b12d2c3	496045	released
9f7fb883-4ba1-4a5f-993b-ef4b2d7cb4a0	C484.TCGA-06-0195-01B-01D-1491-08.5_gdc_realn.bam	7aa018b8daa50538ccf81c86eb3b40c2	19618735378	released
3f5eb20e-af8a-4e6c-ab81-f3bda4deb057	1c0729f5-b8df-4123-b3af-9c5b9f3d0f8a_gdc_realn_rehead.bam	7f24104166487d9010b736bcc3a693db	11258225872	released
c6b0b2c1-fd5a-498c-bce4-04bed3a9ccf5	afe67ba6-d59f-4450-8fbd-624da67d47e5.htseq.counts.gz	81de1e10d0174f08249c81e0c8f3985e	253514	released
b39920f7-74f2-4eed-8c40-b9c152173c0e	TCGA-08-0516-01Z-00-DX1.B384463F-9206-424F-B829-600FB602722C.svs	b3fd9e8e4392cc92fc0a20f29372f78b	1751789583	released
b5727785-c0ed-423f-84b4-d1bdd56371da	STAIR_p_TCGA_Batch7_Affx_N_GenomeWideSNP_6_B09_238394.grch38.seg.v2.txt	acb548467f04748f79082dfb7816c7d1	40200	released
5f1e98e3-be1c-4267-a80e-44254f504175	TCGA-GBM.2a4d201e-f65c-48a0-8d85-c9f94a573a55.gene_level_copy_number.tsv	37ab6061c8ce4294aff7c576b9bac06b	3482284	released
b738db8b-33bb-44b5-ad92-13e1ffde9ce8	SEXES_p_TCGA_b111_SNP_N_GenomeWideSNP_6_G03_780454.grch38.seg.v2.txt	c4ba3a8aca0c85ad3a0dac2376ad8591	70172	released
7b5eaced-fa67-418b-bebe-603ad081b118	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_H07_397002.grch38.seg.v2.txt	ef2bd509804f22e20a3eed331c05ee82	70466	released
c03fe921-cd8b-4ccf-9e57-0e777c890077	c03fe921-cd8b-4ccf-9e57-0e777c890077.vcf	232da2d52ac7c756355044c334695e2b	253460	released
0156bcec-1060-4a99-bebe-10a61c0bfeea	nationwidechildrens.org_ssf.TCGA-19-A6J5.xml	44038c19320cb02450a49a49b54b1012	15053	released
e2a696b9-d7cb-4f4d-b3c2-c217371fd4b9	TCGA-GBM.22389f61-9d76-4228-b053-0ceb94b1d2da.ascat2.allelic_specific.seg.txt	c042137e703cccf1bba6a2c7d209feff	10746	released
00a093b4-c501-418e-8df5-ac94cfc5789d	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_C02_517772.grch38.seg.v2.txt	1d4af1755cfc7d9290275c29a19ea1ad	53293	released
e0961378-2747-4b28-8fd4-8d5df33b8f34	d638d8cf-7276-49aa-b2f7-81eb10e7b33d.FPKM.txt.gz	81e6d3b437b1fd2caa5422a858c2e9cf	539695	released
7c68f194-e04d-426f-a965-9aadea066672	7c68f194-e04d-426f-a965-9aadea066672.vcf.gz	77d24a4974b7841cc85f6865ca42a8fb	336641	released
699ea88c-d34f-4a1c-befc-149584d81f03	nationwidechildrens.org_biospecimen.TCGA-19-1392.xml	be6b6ae8f3a5471c3bed12462c8375b3	85714	released
56b0e059-7168-4443-adf8-e7fa46b37710	TCGA-14-1829-01Z-00-DX1.0cdf6765-4947-4635-9b87-987b70a66562.svs	b83b52803caccefc9891bebbc964145c	442497831	released
34b3e66f-aa50-4be3-802e-d84b1210ec98	34b3e66f-aa50-4be3-802e-d84b1210ec98.vep.vcf.gz	27ff7d7cd1881af33de4ab1e284a6862	398437	released
5c361f38-4bcf-473e-b49e-7b93eb44f175	TCGA-GBM.ace571a4-d5a4-4fac-a922-eff114d5a3cd.gene_level_copy_number.tsv	14fcbaece3a5807da11c98eebe431ec7	3482786	released
6bf23a66-a06c-4ba7-b77c-0bed113af833	TCGA-GBM.fc46080d-2fa4-4f55-bc39-7af26b974ed1.gene_level_copy_number.tsv	7be5dffe9fd8663373b487050e4f56f8	3482272	released
b3d05796-59c6-4407-bb15-39508eb5b30b	TCGA-08-0524-01Z-00-DX3.313a243e-9d7a-4359-ad59-34f7cd6700db.svs	511c6f121ab5ce428479e66d7e9aa723	475498965	released
977089d2-919a-4bc7-b81f-5a67b4be1188	977089d2-919a-4bc7-b81f-5a67b4be1188.vcf	01de85029ef180c7ccbf19741c13dfac	249514	released
481b500e-fa2c-4809-9d88-e739e42fd5d7	nationwidechildrens.org_clinical.TCGA-02-0114.xml	0c526d03d3f08462b6ce2d68983425e6	56245	released
14e05589-be0d-4384-8b7d-3c0a95f6e1fb	8f639d6f-ef3b-424a-a36d-8b0a07c18b26_gdc_realn_rehead.bam	a54839988e5510f11827d498b0a32d69	7403632883	released
d6714b67-91d9-420f-8a64-b292dfa4c50b	d6714b67-91d9-420f-8a64-b292dfa4c50b.vep.vcf.gz	e234f24acf2fe9917173c53100fa23a5	217546	released
2ff05ef1-8f6d-4ba1-b8ff-5a51864b7054	nationwidechildrens.org_clinical.TCGA-19-1390.xml	fa3f8fe636805350d9a8bdfe4ce27e0c	17361	released
1326480f-0758-460c-9c0e-b4751fea3aee	TCGA-GBM.c7a601d3-afe4-4b8b-b499-21e71b7e8c14.ascat2.allelic_specific.seg.txt	838c6b2b6478eeac96f25e84da191ca5	7383	released
568413cf-764a-4758-85cd-f5516697dc85	568413cf-764a-4758-85cd-f5516697dc85.vcf.gz	de1273f5f821ad6bd7af433c6c48782e	260516	released
89dd569f-478b-4f90-8d81-0d86a5122066	89dd569f-478b-4f90-8d81-0d86a5122066.vep.vcf.gz	f3722377298591ee93bae51c9e245235	229443	released
efc4e757-2251-473f-a8e6-338d0945aa43	efc4e757-2251-473f-a8e6-338d0945aa43.vep.vcf.gz	9f5736b229fa690eef46a99c5aee5f33	234008	released
40daed19-ae82-4c7b-9a30-65874e099c30	COTES_p_TCGAaffxB8_9a_S_GenomeWideSNP_6_D10_292986.grch38.seg.v2.txt	399678ba396a2ee0e72d4621b52a56f2	56081	released
ada27707-59a1-49a3-b104-13f951bc74bb	nationwidechildrens.org_biospecimen.TCGA-06-A5U1.xml	4d524b5be19f46e579ca5458969af56e	60676	released
9ed6c4ff-ef17-4e60-b5d5-f661045c0dfe	TCGA-02-0074-01A-01-TS1.bb04a59e-b905-4aca-912b-7c26ec763ad8.svs	3646679f2e2d3daac7e11d0ae6b04a03	244104135	released
2246d613-9663-4377-8271-74ccb8f1cf39	2246d613-9663-4377-8271-74ccb8f1cf39.vcf.gz	f2e7807d3a932af3cdb6f46e8eeae9ab	108155	released
0e4a1c1a-1ff6-4663-84f4-87e4530c54b0	PAGED_p_TCGA_182_OvGBM_SNP_N_GenomeWideSNP_6_D06_896124.grch38.seg.v2.txt	1f2476e00eac9f2c946697ef9ce9e6a0	42725	released
543336e1-a1ff-45ba-a5f7-38ab54c22d2d	TCGA-12-0822-01Z-00-DX1.461357D5-1C72-4B8B-A1B5-81C4D31352E4.svs	7a59943d195824f181492fb55bb316c5	120599600	released
a8bc495f-9023-43b6-bc8b-6069d039da5b	a8bc495f-9023-43b6-bc8b-6069d039da5b.vep.vcf.gz	f14c46348b2035864d5b5b179644b1de	880636	released
a4dae5dc-91ee-43fd-ba29-03dc7d5164d0	44067d6e-af12-4abf-8795-cb6749b1cc7a.FPKM.txt.gz	48ba98574612fe13d1382e00afd1b586	543348	released
b34fe5f7-7cc0-49b7-90c7-9fbc4ac0a851	PULED_p_TCGA_130_157_N_GenomeWideSNP_6_D03_831846.nocnv_grch38.seg.v2.txt	d7ea3f80657c8f560cb3966038e48113	2902	released
d48078e0-101d-4117-8436-f799026ff895	d48078e0-101d-4117-8436-f799026ff895.vep.vcf.gz	c729d9338d398634bce22a9f0b715993	728458	released
4a875d31-71b7-4cd8-b91b-28f4b6aed8de	nationwidechildrens.org_biospecimen.TCGA-08-0518.xml	7f2e533d177107318504b4fdb790e9cf	52227	released
7b4fbcde-c583-43dc-8010-b7d3fc0060d6	SEXES_p_TCGA_b111_SNP_N_GenomeWideSNP_6_C11_780476.grch38.seg.v2.txt	6beca932608222aca476fe9daeaae80b	33411	released
b44e4b74-eb2d-4a65-8560-ed54a84be5d0	nationwidechildrens.org_omf.TCGA-06-0209.xml	8dc70848c1a28c37bbb2e419a905a629	10800	released
27215c90-ac76-4147-9245-f0337f735906	8880fb74-0849-422e-bfd5-4a38c5a0a906.htseq.counts.gz	99a7df483ae8cd98f2e2786ff6d64860	253972	released
61a8ba18-d293-4f9f-8f12-49df3b03ba4e	nationwidechildrens.org_biospecimen.TCGA-32-1986.xml	8f2433628a25ea46d4c342af442675de	68058	released
c193f768-3d9a-46ba-b507-2fef0c666edc	jhu-usc.edu_GBM.HumanMethylation27.4.lvl-3.TCGA-02-0080-01A-01D-0199-05.gdc_hg38.txt	2697d55dbaf7fe8c1b38f2dd07696927	9950093	released
f7d8bb86-b06d-4d15-a9b7-80481f6697be	nationwidechildrens.org_ssf.TCGA-27-1835.xml	1b88a5503e4adb1ad2028d48b3c08f3f	14703	released
7d730815-45a3-4a1d-9d75-fef130f2c8d9	7d730815-45a3-4a1d-9d75-fef130f2c8d9.vcf.gz	1c48c4163516b40c8c1fbf2475494513	81141	released
01d91f30-0dc1-4803-8ef3-d07684031579	01d91f30-0dc1-4803-8ef3-d07684031579.vcf.gz	86d7b3ae9d3514da3784c582537fc9ae	44155	released
febc8648-a5af-4f95-a36c-7a24ff89cc5c	TCGA-06-6389-01A-01-BS1.c2d720ad-15f4-4107-9551-5cd0a06432ad.svs	7813416ddb8d9933fc075ec6a58cb012	81017433	released
62a28fcf-3618-4b14-bc5d-4d0be9b8a36e	TCGA-02-0003-01Z-00-DX3.995C2924-E298-4517-82A4-15806766CE31.svs	4023427ece3dffdbed997dd65ed899e2	893875342	released
8b7287da-a4cc-462a-b06a-f49ee3ac79f3	TCGA-GBM.b2eafa4b-c966-4113-b200-2363219e7080.ascat2.allelic_specific.seg.txt	50c388dc4191db4ddd01729802635353	10806	released
04442ff3-c0f9-4c43-a532-3755e032ee5c	50e3941e-7672-4420-ab65-30608ce8abe6_gdc_realn_rehead.bam	8df737b11b58636ddfb46d123b546a4f	10984313129	released
50f45e54-273f-4dd7-9cda-35b98da74aed	KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_E06_729786.grch38.seg.v2.txt	e5b567735da28fb919f14999679aa6f9	32288	released
04cc8fb0-8238-4c76-80d4-340fd4371185	TCGA-32-1973-01A-01-BS1.77f37618-8ce7-4bdd-8b02-cbc3e6a299ed.svs	f7eddbe76607e95644383f3b126b45b1	39825361	released
bb752d0a-5ba7-4198-85e0-e05a87fff8e1	TCGA-GBM.65f3c12a-268a-44a6-8899-3c0a0e67a334.gene_level_copy_number.tsv	600a4a1f9b781139d9135ab8ecebd5a2	3482170	released
a192f07f-a52c-4a3e-891b-8a249a4fc2ce	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-81-5910-01A-11D-1697-05.gdc_hg38.txt	c81295a7eccacab62a160bc1d17056a4	141305670	released
8964b712-0851-4c21-bdde-03e319d6767d	8964b712-0851-4c21-bdde-03e319d6767d.vep.vcf.gz	172b49e6f0f2b5b43dc42c688894a679	2355463	released
1d54f735-4b49-4513-9202-09f5ff1fa595	TCGA-GBM.623fa1f7-059e-4b8a-ba63-5b55b0086bed.gene_level_copy_number.tsv	83d56d03ee7f5c06fc1681c5bdc64dc3	3482843	released
2373cd38-d9de-4c36-8cdd-0b574350ceee	2373cd38-d9de-4c36-8cdd-0b574350ceee.vcf.gz	8ec4fd65684a69f702b9ef7301274b6f	136428	released
558c4654-1be9-4eb2-9322-af29c48035ad	026527d4-007c-4c4e-9bd5-855c44bbe7b0.htseq.counts.gz	6789132c488c3c4f5882c78936f58f54	255947	released
c6e6f11f-052a-4960-acff-fc9485605a31	c6e6f11f-052a-4960-acff-fc9485605a31.vcf.gz	c9a5f4cf985fbc7fd6fd5ac29aef5363	77878	released
ccb8258a-1710-4dcc-a6a4-434a01ba1584	TCGA-06-0171-01Z-00-DX5.223799ea-caac-4314-8e9d-5cb466756a64.svs	75ffbd2909fc00e50323836a796fd450	587867223	released
6226dc48-179a-4265-80c1-0f542a34028c	jhu-usc.edu_GBM.HumanMethylation27.6.lvl-3.TCGA-27-1838-01A-01D-0788-05.gdc_hg38.txt	95461d9d08791d5da17de59c28ac04c0	9954749	released
08ccfe34-b993-4654-b683-db2f67548e67	SALIC_p_TCGAb26_SNP_N_GenomeWideSNP_6_D08_571320.grch38.seg.v2.txt	46d36e29b7d11bcfe0799302db971a04	31267	released
83f56305-dcee-4f89-9c0a-b3235d1658fb	TCGA-14-1823-01Z-00-DX4.2c0b643d-e181-40f7-a6b2-cab517151f85.svs	e08657f7927b196e250567a9e9fae42a	97510891	released
1dfef9fc-6cb5-4c66-bbde-8edc1e9d0567	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_H05_517782.nocnv_grch38.seg.v2.txt	005fb949edd799ea96ae2eef2b2a4079	22697	released
6f0ebe25-ec5b-46c4-b380-16c0a70a9ff6	TCGA-12-0773-01Z-00-DX5.1ca2e976-664b-48d5-8aed-9dcc77be1434.svs	41c21517292dd1e524c517d83ecde66b	129622291	released
4f6c5f41-2ce2-43a3-a7a7-7bd613a030ea	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_B03_155750.nocnv_grch38.seg.v2.txt	7f3890d671a97a20097b0c4ab75b97fc	21978	released
55441c55-a503-4b51-9efc-3b6002b080a8	55441c55-a503-4b51-9efc-3b6002b080a8.vep.vcf.gz	2ebd81ee4c2b1b5e659ba0d17e8e4f68	560430	released
4a07a5a5-ac0d-4738-9b56-def5f5ed2da9	nationwidechildrens.org_biospecimen.TCGA-02-0089.xml	93970fabec2f1fab1d0178af3f043a54	98553	released
51db47eb-9e8e-4395-9503-f3157d765afe	FALLS_p_TCGAaffxB4_1_GenomeWideSNP_6_E01_190614.grch38.seg.v2.txt	6b7792c3891968cd59110771d67a8641	17130	released
704357f8-f224-43f7-9206-355d9088dec8	704357f8-f224-43f7-9206-355d9088dec8.vcf.gz	78d6db8133ae637b909119d4bf3cf4a9	101258	released
bf2c8f03-174c-4663-b20d-ace2de48add6	TCGA-06-0188-01Z-00-DX6.d85af94e-adbb-4489-b98f-57d2431e28f6.svs	72d04c42191f26cae468775e4cc09017	493811915	released
e9cb7193-495f-4f67-8d71-3ddc0da99040	FALLS_p_TCGAaffxB4_1_GenomeWideSNP_6_F01_190638.nocnv_grch38.seg.v2.txt	9982e021a482297039ce29bdf3d3c980	5169	released
0a83e4e3-a319-41cc-aff6-47fc9717b18f	KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_F06_729902.nocnv_grch38.seg.v2.txt	3a102eba011833c64a225a30c6846fff	4155	released
caa81274-ba3b-40a3-baf2-9b7bf92260ab	caa81274-ba3b-40a3-baf2-9b7bf92260ab.vep.vcf.gz	0f95d1a57da130cb0c681c879a190661	163361	released
b19eb305-587e-47cd-a543-bc7573627f59	b19eb305-587e-47cd-a543-bc7573627f59.vep.vcf.gz	e80db503ba0b3937a0c3f617224724db	251170	released
252d4814-d854-4651-98bb-269b6a3f2f12	nationwidechildrens.org_clinical.TCGA-76-6285.xml	d347c055685a900dadd06779f095eb0c	23511	released
2388d0ad-d911-4253-bcda-d5399dfab847	2388d0ad-d911-4253-bcda-d5399dfab847.vcf.gz	8694285297728a358e9473336612aebc	113284	released
353327d4-2866-4529-bfb1-e1913ea6c827	0e30bd18-8e8b-4c52-aace-b5587c6df51a.FPKM-UQ.txt.gz	372c9263800522a461a9cc70c2b08e5f	504889	released
9f41ddba-6fc3-4c73-8a98-6f305805e10d	ed9fe516-13b7-45d1-8d17-40ca9a96bbd0.FPKM-UQ.txt.gz	061ded06f6804ad11a3653f5d9fa47c8	525694	released
03330043-ac70-47cb-b367-01b96217d76e	SEXES_p_TCGA_b111_SNP_N_GenomeWideSNP_6_G08_780506.nocnv_grch38.seg.v2.txt	0c7707ca9a21c8afc05c1ca1c65a7f3c	3333	released
e910925d-cc26-4752-9bdb-3f0576fa4055	TCGA-GBM.08d604e3-5c1d-4b4e-9551-e1fe6ef28c6e.ascat2.allelic_specific.seg.txt	caba395d7d017467e87109e2dab2c80d	9443	released
4b68b3a1-d8fc-490a-b953-7f5585b90c38	4b68b3a1-d8fc-490a-b953-7f5585b90c38.vcf.gz	81b336d5d3633b539a142ca686cc2240	39461	released
13c37778-cbcd-4fb4-97f4-c84a3cbe1c36	TCGA-02-0326-01A-01-TS1.078acdb5-24fe-498c-9929-c14966c87f1e.svs	d3295f8c8b390e69bfccaadaef1e0f79	206778275	released
1884d464-8a14-4af4-9cf8-b7ff20ee4e93	nationwidechildrens.org_biospecimen.TCGA-14-0817.xml	e2fb9797982a48307635f2b8629d4e0e	111200	released
39020842-2ffe-45a2-9dfd-a2f8351d4f99	KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_D12_729772.grch38.seg.v2.txt	d91a7a9eca8a27f925fb4ea377965aeb	68247	released
47372890-0221-4113-9e6e-9ec0119af5bc	jhu-usc.edu_GBM.HumanMethylation27.6.lvl-3.TCGA-06-2561-01A-02D-0788-05.gdc_hg38.txt	2565c8d038bbf54de45e655391c53cd7	9953436	released
aebd92b6-2c8d-4c28-b24d-386522faaae6	a5525401-79be-4c7a-9107-71c022778d65.FPKM-UQ.txt.gz	6d5d5aedc0e42b63ba6a46a7d56f8b75	544902	released
57b6908b-4ea3-4423-9a4b-0be62f6b5541	57b6908b-4ea3-4423-9a4b-0be62f6b5541.vcf	807902bacd5804a600dc6db5a831f127	780488	released
6d0e0652-e0f5-47d0-b6ee-0ea5922682af	TCGA-GBM.7209ccb5-6e2d-4149-b7c5-2ab3b19af1e9.gene_level_copy_number.tsv	0d4b3d92487835cebe7fbf591303005d	3482287	released
9904a0ea-43c5-4e5e-a4dc-ed57c477c781	9904a0ea-43c5-4e5e-a4dc-ed57c477c781.vcf.gz	a75a52b2e97c41c7bff0ba533185af6d	340940	released
03098598-1951-4648-a025-41b02ce43ac2	TCGA-08-0344-01A-01-BS1.53c4af34-0839-4663-8653-f951901a8d54.svs	b0a155691d0a693c3007533d0cff9f6c	70760357	released
bccc0813-df55-4db7-a6f7-07e367279706	TCGA-06-0241-01Z-00-DX1.69ba208e-6941-454a-93ef-70268a646e62.svs	82ea8645d9f4f6c8427bf64360f24a8c	154630837	released
5ce19166-98be-44dd-8ff1-7b6342df42b3	5ce19166-98be-44dd-8ff1-7b6342df42b3.vep.vcf.gz	03585cdf1b21468321c8931ad352f5b1	337720	released
827fce1f-0b91-4e87-8b90-e333a415509c	TRIGS_p_TCGAaffxB5_sty_GenomeWideSNP_6_A12_223262.nocnv_grch38.seg.v2.txt	22052536c7683399f6e13a9d98199e17	16027	released
7b5e9a58-04ed-47b5-a514-8fcddb0dcf70	TCGA-GBM.639a9665-d2e6-4c11-aee8-d99b72515bc9.ascat2.allelic_specific.seg.txt	2479a04e770eba8d2e207fdda2aeff36	10336	released
e285bdca-dc55-4f41-b025-5be157a08912	C282.TCGA-41-2573-10A-01W-0922-08.4_gdc_realn.bam	aec727864a9f57bea6ed817422d33495	24978444371	released
f20aacc0-74e9-4d9a-8f4e-270000894371	COTES_p_TCGAaffxB8_9a_S_GenomeWideSNP_6_D08_292982.nocnv_grch38.seg.v2.txt	6b89f914982727ed98399193ee791edd	7597	released
c6b226d0-e252-41ca-84de-ce2e8b7a0cbd	C484.TCGA-28-2510-10A-01D-1696-08.4_gdc_realn.bam	cbe0af229ee4f35b0bdc37031769d1bc	9800923190	released
9d64cfc1-f26d-415e-b89f-fd6a56d4db0e	C484.TCGA-19-4068-01A-01D-1353-08.3_gdc_realn.bam	a2350dbb5d35be98daf1edcaa9083c3c	22395134994	released
249a9c76-1d6e-40c1-b4e3-938d5c55a47b	nationwidechildrens.org_clinical.TCGA-32-2495.xml	99fd26149440cad011e7297e9169b39e	61465	released
726dc99f-8a4e-439c-a7af-d4ee5b237b9c	726dc99f-8a4e-439c-a7af-d4ee5b237b9c.vcf.gz	096fe2f177b35f3a577a22e6f3c42037	358540	released
8d6da2e1-1fcc-42a5-a787-6da8c205c063	nationwidechildrens.org_clinical.TCGA-06-0413.xml	1dda55db0075bb0c6a540da5df886952	17358	released
c0288943-3c07-4523-a0e1-cbb820f639de	c0288943-3c07-4523-a0e1-cbb820f639de.vcf	2b010f024fed0e50d5f659da07d7d2dc	266388	released
6b1884e6-16dc-4e3f-9890-6011fd3c6d5e	WHERE_p_TCGA_GBMBatch16_SNP_S_GenomeWideSNP_6_A05_464746.nocnv_grch38.seg.v2.txt	042dd3ae6c0f975f3330b1aa550fc506	29754	released
96e9daea-0965-4dac-bdd8-43fcb1356e9c	96e9daea-0965-4dac-bdd8-43fcb1356e9c.vcf.gz	2e3b1a32777baaf49145d409812237b0	43979	released
73559e5d-18f1-4f7b-a80c-8df5cb5c4ad4	TCGA-06-0750-01Z-00-DX3.a8f15076-293c-4f54-b047-a32eaeccca11.svs	084e01712f9b48e23c895bb06d72d509	156855455	released
560438d1-dfcc-47d5-9da8-e7eafbac0e2f	560438d1-dfcc-47d5-9da8-e7eafbac0e2f.vcf.gz	7e547bba47b4b858c76f71cbe2c48a35	95223	released
ea1f9d10-d1c4-4927-b2c8-02edf0ec9dd9	ea1f9d10-d1c4-4927-b2c8-02edf0ec9dd9.vcf	2bf72afb0b1fe33869ee8e886519472a	875409	released
b1973842-bb4e-4936-a7dc-275dc85d535c	b1973842-bb4e-4936-a7dc-275dc85d535c.vcf.gz	16affaeff50689af82523b099b51162e	312529	released
870ae354-9f8c-482c-9efb-61d1b8574e38	PULED_p_TCGA_130_157_N_GenomeWideSNP_6_E03_831786.grch38.seg.v2.txt	7661d54b4ce6046d4346a15220aee8d0	43318	released
393daf93-6688-4508-ae25-5de450a8a71a	393daf93-6688-4508-ae25-5de450a8a71a.vep.vcf.gz	65ebe16de79c728f785f65712dd5604a	119664	released
676daaef-c381-40c5-a8eb-552e2e78c085	676daaef-c381-40c5-a8eb-552e2e78c085.vep.vcf.gz	a203053786ebad6f561edd211e7fcb13	2195648	released
aca65578-098b-41a2-b94a-f3248d7bc136	SALIC_p_TCGAb26_SNP_N_GenomeWideSNP_6_D02_571188.grch38.seg.v2.txt	4b523fcea9d8fac508075860b02d9cab	66687	released
8f8b70e0-b086-4155-ba0c-187e23368cea	C484.TCGA-28-5215-01A-01D-1486-08.7_gdc_realn.bam	28112e4a148bc808ce7b0ff3b5d57162	24664763656	released
41a1218b-4864-4349-97bd-e24653f49b9b	C282.TCGA-12-1092-01B-01W-0611-08.4_gdc_realn.bam	ad479d8f41481939d979375623c6b29a	16839441370	released
5d7b6c52-ffce-464b-85b7-62391a75bda3	5d7b6c52-ffce-464b-85b7-62391a75bda3.vcf	fc251c154fc37185a7df9670f09a0f2d	233012	released
ce3f80e5-75e3-4070-b455-0b78165f432e	ce3f80e5-75e3-4070-b455-0b78165f432e.vcf	c8fa6da3f7e03eba9cef4c5c86c69eb2	1645781	released
6a848707-7c8a-4d6d-b135-e4e913a00099	46dd5691-01d0-4fb7-a5d8-ca1adafc6197_gdc_realn_rehead.bam	19332d4647e9b60628b833b1c6ce58bf	6981191259	released
4c46c2bf-2eff-4ec5-a468-5c3e7e11bc53	SHUNT_p_TCGA_sigwga_Affx_Sty_GenomeWideSNP_6_D01_228696.nocnv_grch38.seg.v2.txt	679c50281995600671d0b937efdcfadb	16618	released
816daea4-c548-4c33-8fbf-0602cdbeaa49	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_C01_517756.nocnv_grch38.seg.v2.txt	0c90a03f8bc6e8b9187dac74013f01f8	11394	released
00c8b659-5862-425e-9a6c-3c18102bee1d	00c8b659-5862-425e-9a6c-3c18102bee1d.vep.vcf.gz	c52c4654fae3118c06eaee2e89d4a786	3013850	released
