id	filename	md5	size	state
b98d3fc8-4701-47ac-9182-134d4762c5a1	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_A09_397028.grch38.seg.v2.txt	095f08572b6cc5704f4e140239ecb64e	30959	released
25f0f650-b33b-4fd6-8b3c-3585acc0a32d	25f0f650-b33b-4fd6-8b3c-3585acc0a32d.vcf	4c221b41c9c3fcf4e9d119fdb4da857b	227146	released
aec5bd90-cfaf-4bdf-8ccc-c2c5359812f2	58f06031-8e8c-4865-8cea-ba65d28317a9.FPKM-UQ.txt.gz	046e2d5dab08eb9f0275d9f27abfb726	537584	released
31f87da2-7ec1-4e12-b981-da92c3526993	nationwidechildrens.org_clinical.TCGA-13-1482.xml	92161c268e0d7d71dd71d5be283cdfae	38813	released
e39359e0-78a8-456a-a574-9cc20a2e6206	e39359e0-78a8-456a-a574-9cc20a2e6206.vcf.gz	b04f0cfda387abcfdef5723d0426a578	35204	released
7947ae39-264a-42f1-b22a-a60e3760e568	16fc7599-1ca5-4179-ac55-811a89c3ec32.mirbase21.isoforms.quantification.txt	2b445acd525396e89386fde8ab7f380b	285127	released
ecb2330a-e383-4eb2-bb1a-de4adf7d2d5d	COOKY_p_TCGAb15_ICPp3_061909_GenomeWideSNP_6_D06_465782.grch38.seg.v2.txt	40778d3f787de9c10f3a57ba1b2e0c45	20346	released
1740804c-6095-451d-81db-70012fd543f0	nationwidechildrens.org_ssf.TCGA-24-1435.xml	87b17a30a3be2ab5b8552833470e6465	14497	released
b8737edb-0191-4a94-84ba-34984cdee512	nationwidechildrens.org_clinical.TCGA-13-2060.xml	ef10e9ff1a7b9836c7169b81089435a2	51241	released
49baac07-9ba0-4a38-a582-2f6b99b635f8	nationwidechildrens.org_ssf.TCGA-30-1853.xml	40b33ebaacb153fc514a502be1f32b51	14465	released
1e001dfc-4550-4440-9b69-144bd39e4e5e	1e001dfc-4550-4440-9b69-144bd39e4e5e.vep.vcf.gz	6a09a71d85c6d9fbee85e57e967d4ab4	635343	released
3c5e87a1-eaa2-46b7-bc7f-2158402b047a	jhu-usc.edu_OV.HumanMethylation27.7.lvl-3.TCGA-25-1627-01A-01D-0536-05.gdc_hg38.txt	c4e5c8d4f2930fb23d0efeaaf60c1976	9957326	released
8a1a7291-2b70-4030-91d9-be0a669a4ec5	SAROS_p_TCGA_B18_SNP_N_GenomeWideSNP_6_F04_489668.nocnv_grch38.seg.v2.txt	0c4a4ddeaaba846e83b35485197b765a	18050	released
d1f23b4c-d06c-432a-80b2-45ea492fbc91	73bf6421-3ff0-46ce-84ae-cce8924677db_gdc_realn_rehead.bam	48c6ddb3c362782f7700bf2b3a188737	21751233553	released
049155c3-15d3-4a6b-8608-11e84a9d7e63	049155c3-15d3-4a6b-8608-11e84a9d7e63.vep.vcf.gz	8f7a9b73d90906a9f290f928b7c9621b	336702	released
7cece5a8-d29c-4aeb-a102-337efdad8d23	LOGIC_p_TCGA_B21_SNP_N_GenomeWideSNP_6_G08_517886.nocnv_grch38.seg.v2.txt	6e819d81e9d8cae6c4e5c6ad8b9b1e34	17000	released
9186cc9e-ca1c-4fc3-90ab-1e9e061aa833	f10f8b8e-c6e7-46e1-a97d-08f90c76b539.FPKM-UQ.txt.gz	1eafc4094f262272591971a07a790f69	553129	released
53a97ac7-8a4e-4e77-aca9-49d50d93c693	68f56d7b-9f53-4900-ba63-52c8f9ed90fd.mirbase21.isoforms.quantification.txt	017f1f37e7c76336faa1686997962bf4	358590	released
8fbfb0a3-6184-461a-952c-843feb57ccea	8fbfb0a3-6184-461a-952c-843feb57ccea.vcf	6764142006d68849afa05cbaf2e9a598	176430	released
5c7b1d69-6a1d-49b6-ac0a-dfdcab8da9d5	5c7b1d69-6a1d-49b6-ac0a-dfdcab8da9d5.vep.vcf.gz	7c5e35d01462aec6b8c54b08ac63acec	935822	released
46cc57be-b388-45da-b753-8522a9d5c847	7f0f3d94-1376-470a-a959-cd56039ae10a.htseq.counts.gz	743f3ef7ff8b29d8bba4215d53e734d7	257316	released
0384dbfc-4a5e-4a99-bd14-10546031ce20	jhu-usc.edu_OV.HumanMethylation27.2.lvl-3.TCGA-13-0885-01A-02D-0402-05.gdc_hg38.txt	c660023179d9caefae818613f89bff03	9949343	released
2c4dae0c-eae5-49f6-a920-2be90e69ea6a	jhu-usc.edu_OV.HumanMethylation27.4.lvl-3.TCGA-04-1371-01A-01D-0460-05.gdc_hg38.txt	2e47c3264d58e1e848073609e7ccd3ad	9958165	released
bc31bc4e-c629-43d8-82ef-507f7559ba06	C239.TCGA-57-1994-01A-01W-0894-08.4_gdc_realn.bam	ec862a6b03deb26b242106f7e480bd00	9108825194	released
8b781441-be63-441d-a358-0ba0b6ec4bcd	8b781441-be63-441d-a358-0ba0b6ec4bcd.vep.vcf.gz	6824bdd71310e097f00555b27ea888fc	113502	released
a65e59c7-ca4e-4fc0-927c-9e4646fdc52f	a65e59c7-ca4e-4fc0-927c-9e4646fdc52f.vep.vcf.gz	39a0062b65019c317b4a005f62070ce7	282580	released
a68cb872-8beb-4f2a-9e46-13e8887d2b9a	e8bd5099-de91-4c44-8573-f5eaba611dfe.FPKM.txt.gz	2fff70dc18f10264b412341956ee67fd	533699	released
6bee2be3-bd9c-43ce-a656-c4b32bc22dda	RACKS_p_TCGAaffxB10b_11_S_GenomeWideSNP_6_F03_429426.grch38.seg.v2.txt	3f3880954368cbf831ec8c2eb3d84f43	46289	released
32241a40-e628-4a5d-a3c9-7d170b8d0d85	TCGA-OV.51cd779f-e8f6-4a22-98b3-8a8dd199bcf5.gene_level_copy_number.tsv	38778941afb030c1ddcc6eab202b8612	3482242	released
b44b0d52-562a-476a-a607-a7148d128359	062b6d0c-06b0-4d27-8702-32501278cd9c.htseq.counts.gz	df2e6a65b9d07f440af37e72554991ca	261812	released
2280490c-afab-4ca9-ab13-f92c9f60c2e5	TCGA-OV.a741d476-65cd-4424-9612-3118190d7bba.ascat2.allelic_specific.seg.txt	c7439865c970a7f4da737e27c55eca7e	21394	released
5c34071c-a13f-4c57-bd08-237c5f091a42	TCGA-OV.ceabd0be-fcb9-4fc3-9817-00452e386182.ascat2.allelic_specific.seg.txt	0d09415d27bab1e2ca53fccb524b1b77	15959	released
284704e0-e557-464a-b57f-30f8669b956a	284704e0-e557-464a-b57f-30f8669b956a.vep.vcf.gz	4fed271867ef44467e3cf0d863766f94	341049	released
51eefa06-f303-4fb8-9b35-965bb2a25a05	51eefa06-f303-4fb8-9b35-965bb2a25a05.vcf.gz	aa2833494016d2bfcd327909c95611f7	48566	released
826c6008-f052-4daa-ba1f-2f9d3fb6c992	nationwidechildrens.org_ssf.TCGA-29-1707.xml	281540b81a2c1c1bed9f014b31965698	14712	released
1cced8e3-b622-41cb-92bf-e6cc3d487ff0	cf3d8158-3e8d-47ba-8569-e976c8e8e1a6.FPKM.txt.gz	179a89182ec21f5a578ce4001c272eca	515267	released
5910e6ad-4627-4994-9ed9-6415d42fe7ac	5910e6ad-4627-4994-9ed9-6415d42fe7ac.vcf	674f66e98ad57110661e41934634af12	1456616	released
de20cc16-8cc8-4096-975a-92a744627e8a	TCGA-23-1124-01A-01-TS1.048e65b0-5b06-475d-8186-71e43eba8b12.svs	6bd97bbe2fa6f8ddaf2bb0dc50d8ccee	33655427	released
0b40caf8-3219-44f9-9065-5e0a84c426b9	nationwidechildrens.org_biospecimen.TCGA-09-0366.xml	4000ab783a0071e1f662d0811cc49a1c	122626	released
ecea9a9d-02a5-40e4-8a9d-2269524b3724	NEWLY_p_TCGA_Batch13_CN_GenomeWideSNP_6_B10_446210.grch38.seg.v2.txt	20b1a5748bd875b77a03808afc530c63	26530	released
15933601-0ce6-4bba-b78b-760b88973f32	146bf0ae-0c2a-4281-a1e5-ba31f0ba12bf.mirbase21.mirnas.quantification.txt	f617eeb300572bdefcc409681e88e093	50361	released
05f735f5-4004-4f7a-9a4f-6ca279ee9d67	C239.TCGA-61-2104-01A-01W-0722-08.3_gdc_realn.bam	bbe237da4c147e7cbf9c635283dd3ced	20534290847	released
3f849711-d891-4269-ae78-804f8256a506	nationwidechildrens.org_clinical.TCGA-25-2396.xml	9be69b64939da6af746afcf9716881ef	23814	released
f211ae16-aef4-4397-9e52-12945c9bc05d	QUANT_p_TCGA_Batch12_AFFX_GenomeWideSNP_6_G04_437758.nocnv_grch38.seg.v2.txt	e2f53dc3f0c0862b72f50673d28fe75f	38278	released
6ec81c38-5bac-4e1e-9183-27ba376b7405	5770353f-d2c6-4dcd-bc34-ccff054f7939_gdc_realn_rehead.bam	84d4858211f7d0941faf123d4e657865	11050340794	released
5378dd59-d889-4935-85e4-55e9deab7ee1	nationwidechildrens.org_biospecimen.TCGA-61-1738.xml	6f2d108fe27a6070975c8a50907737d4	110326	released
eb4a0f9d-5211-4fc0-a339-84b9a28e06ef	eb4a0f9d-5211-4fc0-a339-84b9a28e06ef.vcf	64e81a6edb3666ce16b41487ff1e2093	199891	released
8f641439-1a90-446f-8b2e-eafd6913b25e	b495eb0f-a0b2-4017-8989-86f9bc116742.mirbase21.isoforms.quantification.txt	9e49dfd9469d76b0fb9c00a3a7badeff	299634	released
8fe2d9f9-83e2-4c64-8224-163d0e08bdbb	TCGA-23-1116-01A-01R-1564-13_GRCh37-lite_mirna_gdc_realn.bam	c16769d61bab86deeffd298b578dba42	55652166	released
b85219de-cdb6-4a4f-8774-308a27141f6c	SOURS_p_TCGAb22_SNP_N_GenomeWideSNP_6_C11_529972.nocnv_grch38.seg.v2.txt	fd6d3629a1641e9547cf8eab57b7fe0b	2931	released
737c84db-83dc-4862-9a2b-50c3c2529080	TCGA-OV.26cb4901-7bc2-4f43-8c4e-fb2d1f3b48ff.ascat2.allelic_specific.seg.txt	37ac9d61232dcd4f79dbffc217aba8cf	14789	released
ae618afe-2dca-4804-bae0-5ce5aa5c5e32	TCGA-OV.e1e81ff9-3bdc-4ddb-81d0-dc524d0ef79d.gene_level_copy_number.tsv	4b484d32b0e8d6a70ed494573fc7e942	3482229	released
25332999-bcf1-435e-80e7-345734d65354	TCGA-OV.25af523c-c59e-478e-ae23-bd07cf9944f4.gene_level_copy_number.tsv	9bacaba0d60a157047cc7043379dc58e	3482310	released
2134d7d5-4459-4e93-ad25-0cd30613e03e	TCGA-24-2019-01A-02R-1568-13_mirna_gdc_realn.bam	09f5e78018bed4b12d0e2214ea537c70	190777127	released
e4895256-a3b2-4c88-a068-e17333610e49	e4895256-a3b2-4c88-a068-e17333610e49.vcf	471055a42fe32434c4d2601ee7efb5df	230908	released
360249f0-c125-4b80-b005-5d3cb92c9787	nationwidechildrens.org_ssf.TCGA-23-1107.xml	7c7da17d90e9218ad1254675e87a0ba5	14506	released
398e9183-754d-475b-9b5a-6168df332a7d	398e9183-754d-475b-9b5a-6168df332a7d.vcf	7903172b1b7a249c17c10342af0434df	264796	released
2946374e-94c1-45e5-ad9c-598498052c73	2946374e-94c1-45e5-ad9c-598498052c73.vcf.gz	9538c837ebe6cc402ab9dcfceff07d49	813059	released
9d001823-ed72-4afe-9fa8-cc8e387dc04a	72dad4d7-0138-4de3-924c-119658aa9084.FPKM-UQ.txt.gz	7beb329830f0787128ec0515f5be0469	568737	released
6c8808ce-cfe6-43d8-a09b-a20c45c2d9bc	TCGA-04-1357-01A-01-BS1.96386ac1-65c6-413e-8c0e-f3ede77e195d.svs	e4f8f4d8c3b7b2d2baa77769fa9498eb	157030929	released
3e223719-7699-4308-ab56-6cd3391da5b4	nationwidechildrens.org_biospecimen.TCGA-13-1504.xml	1143309c0371fdf11a4218396ed028f2	113072	released
c23418e7-8901-4e6a-8178-650d23f0ff88	2ab2d4f1-4171-4326-91e1-e2c795004468.FPKM-UQ.txt.gz	2775ae2ba414cc1f9f720c29125e9152	549524	released
cdf13089-4202-4e59-9157-4d22923224a2	f58d3c14-b772-4d67-b643-d2e897356e90.mirbase21.mirnas.quantification.txt	b2d786ffee73782763531032c839ebd1	50463	released
f1926400-f2d3-42ba-9f8a-01bb2f032367	TCGA-23-1121-01A-01-BS1.036710ff-eaf5-41fe-808b-a536ff0a2080.svs	7383d63df420284fcd5bc22007ece691	193645773	released
8183c4f4-f2a4-4192-9bca-11e4ed3c7ccc	ceda10f38206dfd2ee8e67f857116879_gdc_realn.bam	60374f78344f1143a7f0cc2fb4bfb391	25539283512	released
4b153587-3275-4ffb-acee-b967c4679ec2	jhu-usc.edu_OV.HumanMethylation450.1.lvl-3.TCGA-29-A5NZ-01A-11D-A409-05.gdc_hg38.txt	f5481d5e7db33c761756c5a62174f2f8	141314527	released
edd1ba66-a05f-4c9c-8856-d5e7d90b0cef	4372d913-0527-448b-b6f4-34dab4d8f46c_gdc_realn_rehead.bam	fc5af02cf2e675b696f15037f8d46983	11672134049	released
0bc92ff6-ee8d-487d-a48b-8f87023e41b0	267afda3-a583-405d-83f4-77ab73658349.mirbase21.isoforms.quantification.txt	a95cfa6023691e82173a12282cba0ad5	326848	released
57cd0d18-6a50-487b-a3fe-b1e1d8aca83f	nationwidechildrens.org_ssf.TCGA-57-1585.xml	f94421e8fda9f450a8adff773597bdca	14422	released
34dc51eb-c39f-4bd3-b388-9fcbac7772bf	nationwidechildrens.org_clinical.TCGA-13-0923.xml	c1ab4e92c387db6e4b86a893e6152d91	49883	released
89f4ef3a-36b5-4e70-ad2a-739795c18771	89f4ef3a-36b5-4e70-ad2a-739795c18771.vep.vcf.gz	a51a828fdb20b04ad1e63c49caf52519	233863	released
8203c661-0ae4-4490-b5c7-5e94d9d949d6	TCGA-23-1026-01B-01R-1569-13_mirna_gdc_realn.bam	7d56843f8d89fde24751fd8f30fd3914	256458137	released
be1a7e79-f010-4102-95bb-7d4406d406ac	be1a7e79-f010-4102-95bb-7d4406d406ac.vcf	9eeefac2c1a6f3d6312b00831f1a66a9	255083	released
3c734926-dc60-4dee-bf71-1c5d15633cd7	3c734926-dc60-4dee-bf71-1c5d15633cd7.vep.vcf.gz	e8c8ebc49caad8e10ab683c4c1434d28	744071	released
68e5ce39-1048-4b44-8d9f-fdf1f9f638c6	ACOLD_p_TCGA_Batch17_SNP_N_GenomeWideSNP_6_C06_466136.grch38.seg.v2.txt	207a5c8d2a002bd5d98ce56dcba763c0	103434	released
2f9bd3e7-0f4b-465d-9bef-d54a5099c488	nationwidechildrens.org_ssf.TCGA-13-1499.xml	cd42ad09372a1af48521a15db94dada0	12183	released
97f96cd8-863e-4794-a509-2513890d8eef	TCGA-24-1565-01A-01-TS1.2f178ae2-c7f7-444e-902a-212be3f0433d.svs	7ad06c7f8431758de542ad3ca48aaf6b	129423835	released
1d90217b-1fc8-4528-8b7e-2bc6e0629aa2	nationwidechildrens.org_biospecimen.TCGA-36-2537.xml	f5ee62854240ce69b5e57dc837f6cb77	106473	released
1124c626-beb2-499a-b495-38591b6dcf50	1124c626-beb2-499a-b495-38591b6dcf50.vep.vcf.gz	56c2478bd4e246298e1692f386aa5e4e	1623973	released
21b0ccbd-5d50-4ee0-be80-ae6042f0c9a9	jhu-usc.edu_OV.HumanMethylation27.12.lvl-3.TCGA-29-2427-01A-01D-0708-05.gdc_hg38.txt	de62dba28567c9872a972759c5fb9695	9954716	released
ac0e2169-a318-4c87-af49-7ba13e467e82	ac0e2169-a318-4c87-af49-7ba13e467e82.vcf.gz	9c9adb07dc3027396c87a400b4e22452	39703	released
f09af0fe-334d-49b1-a58c-a3a8d5d0f7ba	f09af0fe-334d-49b1-a58c-a3a8d5d0f7ba.vcf.gz	507ff94c10e228dad8a915986b679630	45316	released
67c3dd8f-68de-41a8-afea-7b98c5427009	c44f7a10-0274-492e-8d6e-e21e2699cc7a.mirbase21.mirnas.quantification.txt	e7e05a81881bb2c847a3f3058ca2995f	50230	released
d53fc022-1a0f-4c8f-a3b3-163391d96f4b	NEWLY_p_TCGA_Batch13_CN_GenomeWideSNP_6_C11_446190.nocnv_grch38.seg.v2.txt	fb7d16e073b048e4bb8141cae8c983b3	4699	released
4cfc2da9-7b4b-432b-8493-870386a05370	MATZO_p_TCGAb40_SNP_1N_GenomeWideSNP_6_G11_667700.nocnv_grch38.seg.v2.txt	45d33605bb68eb20caaeda6b68c1e88b	55470	released
a53d20d4-1cea-42bc-a8d8-f2d08fc429cf	87821081-c9cb-4fc5-b526-a519ac58c9a1.mirbase21.isoforms.quantification.txt	be872ae67788e44e7604d2566831e4fd	430983	released
f2b4b689-7838-4f72-872f-32f5a142d1ec	TCGA-OV.41902ab1-665f-40dd-88f6-89d3efdbf897.gene_level_copy_number.tsv	66d5a4787c2e0c8f2db35a997ed1d0ec	3482778	released
048125a9-282e-4f2b-86c0-256abad925d8	TCGA-29-1690-01A-01-TS1.760c759f-58f3-452d-a7a3-de166e8b1659.svs	19b77ba7f32bf5eefff57a551987bcc7	197338367	released
6aa18826-39f7-47f0-bdb1-2277d5091827	TCGA-OV.0836cb2f-6a21-463c-9774-4892587f1e84.gene_level_copy_number.tsv	2a4a56100cd3545166b9987d9f40c256	3482263	released
9fd0aa3f-9a31-4a29-a580-648592a7ec1a	9fd0aa3f-9a31-4a29-a580-648592a7ec1a.vcf.gz	aed161ddfd99a8d9793e409013f6391a	194132	released
05e71468-2eac-4985-9c17-5e0e193e4db3	TCGA-13-1510-01A-01-BS1.a9adcc98-382e-48ca-bd92-c7fdd1007305.svs	1455bd3d1e6b223daf1c6ed6b15c9861	366101687	released
5601f1af-b582-45a1-ba9b-07df376200ab	5601f1af-b582-45a1-ba9b-07df376200ab.vcf	07e474e3fd45aea888d72a75d7320f3d	238593	released
46f4a831-1f0a-4b42-a990-59f612505744	TCGA-OV.1987530a-49d4-4e7a-aaef-fa30a1aac2d7.gene_level_copy_number.tsv	2ac1842a7fbc6a353c486dcaa119d3ee	3482743	released
ca7ba146-9765-4861-9e8e-d27303fac417	TCGA-OV.ae9f95e1-e3d0-4752-86b1-ca9fe03bbdd8.ascat2.allelic_specific.seg.txt	32869a1ce968efa3a4a4d3e3ac6552c2	15724	released
12cf59e5-ede8-4864-b749-c8f6915de3e2	12cf59e5-ede8-4864-b749-c8f6915de3e2.vep.vcf.gz	7c069647f0374e8de9bf74c778f15106	2345908	released
b4689640-e664-41eb-82b1-f9377b88198a	b4689640-e664-41eb-82b1-f9377b88198a.vcf.gz	d8cc1269d02991866890e04e749265fa	64208	released
6ea3e3b1-95ff-456b-abae-aa09d6ffd31c	6ea3e3b1-95ff-456b-abae-aa09d6ffd31c.vep.vcf.gz	90ff668de5255ab78f62a054814d0e8c	715856	released
b2f840e3-6985-427b-b8ef-cd7941f4836b	C239.TCGA-24-2289-10A-01W-0799-08.2_gdc_realn.bam	8a6ac042566eb6d5ee7b487b0c351fc5	19120167474	released
ba08df18-cce8-4e9e-97ca-891e659dc59a	ba08df18-cce8-4e9e-97ca-891e659dc59a.vep.vcf.gz	d09872a41ee5dc9c2ce42d727649cb8f	633361	released
7ca4e206-3d4f-450f-a152-b04ffe2cf674	622aa6df-e8fa-405c-b56b-30a9f44744bb_gdc_realn_rehead.bam	9d1a5466a1e37fa6ec5b5e25b331407a	15118282745	released
8c5899e7-414d-4617-aa64-236dfb0b6921	8c5899e7-414d-4617-aa64-236dfb0b6921.vcf.gz	8eff43c9ba2666501d3a93935f3b87fb	124488	released
d4f8316c-7356-4971-9592-0be1b012b828	d4f8316c-7356-4971-9592-0be1b012b828.vcf	d817e6a0cc6b9fa2099313264c8f9d06	308650	released
c41f1c44-ca21-4d87-917b-4681caea4ab2	TCGA-13-1500-01A-01-TS1.95e6bd03-3d90-44bd-a889-64466383d9fc.svs	6b78fc42e0ee2b42e8551d25886c60ff	514723167	released
717a31a7-6d73-4b0a-a647-78a8762e73e4	717a31a7-6d73-4b0a-a647-78a8762e73e4.vcf	f06d7d2c947e7a36a36aaf1a99cd685c	1525022	released
d3f97cf3-4639-49f6-bfee-294540744a03	TCGA-OV.c7844e0a-4d80-4c61-902d-5600c23eebd1.ascat2.allelic_specific.seg.txt	b3b183ae845daf6b721ef630d856d8ce	40894	released
d09a6e75-b4c8-4575-afe4-d08b8ce33c2d	TOUSE_p_TCGAaffxB9_10a_N_GenomeWideSNP_6_D11_397082.nocnv_grch38.seg.v2.txt	d509db20004fb1d575bb4fde2de5dc2e	5681	released
edd96b05-333c-47ea-b451-cdac0a87affd	TCGA-13-1484-01A-01R-1565-13_mirna_gdc_realn.bam	871dec7af28472d2e4cfb9613370c045	135743175	released
